din_instante;id_subsistema_origem;nom_subsistema_origem;id_subsistema_destino;nom_subsistema_destino;val_intercambiomwmed
2024-01-12 07:00:00;N;NORTE;NE;NORDESTE;-638.529
2024-01-12 07:00:00;N;NORTE;SE;SUDESTE;194.816
2024-01-12 07:00:00;NE;NORDESTE;SE;SUDESTE;2720.074
2024-01-12 07:00:00;SE;SUDESTE;S;SUL;783.443
2024-01-12 08:00:00;N;NORTE;NE;NORDESTE;-1036.064
2024-01-12 08:00:00;N;NORTE;SE;SUDESTE;447.198
2024-01-12 08:00:00;NE;NORDESTE;SE;SUDESTE;2979.609
2024-01-12 08:00:00;SE;SUDESTE;S;SUL;1330.613
2024-01-12 09:00:00;N;NORTE;NE;NORDESTE;-608.66999999
2024-01-12 09:00:00;N;NORTE;SE;SUDESTE;549.461
2024-01-12 09:00:00;NE;NORDESTE;SE;SUDESTE;2507.491
2024-01-12 09:00:00;SE;SUDESTE;S;SUL;1072.901
2024-01-12 10:00:00;N;NORTE;NE;NORDESTE;-184.276
2024-01-12 10:00:00;N;NORTE;SE;SUDESTE;1027.423
2024-01-12 10:00:00;NE;NORDESTE;SE;SUDESTE;2098.109
2024-01-12 10:00:00;SE;SUDESTE;S;SUL;1054.791
2024-01-12 11:00:00;N;NORTE;NE;NORDESTE;-53.254
2024-01-12 11:00:00;N;NORTE;SE;SUDESTE;1031.602
2024-01-12 11:00:00;NE;NORDESTE;SE;SUDESTE;1799.052
2024-01-12 11:00:00;SE;SUDESTE;S;SUL;471.625
2024-01-12 12:00:00;N;NORTE;NE;NORDESTE;-167.642
2024-01-12 12:00:00;N;NORTE;SE;SUDESTE;1274.541
2024-01-12 12:00:00;NE;NORDESTE;SE;SUDESTE;2190.56
2024-01-12 12:00:00;SE;SUDESTE;S;SUL;76.398
2024-01-12 13:00:00;N;NORTE;NE;NORDESTE;-206.62799999
2024-01-12 13:00:00;N;NORTE;SE;SUDESTE;1355.919
2024-01-12 13:00:00;NE;NORDESTE;SE;SUDESTE;2469.34299999
2024-01-12 13:00:00;SE;SUDESTE;S;SUL;643.711
2024-01-12 14:00:00;N;NORTE;NE;NORDESTE;-399.13099999
2024-01-12 14:00:00;N;NORTE;SE;SUDESTE;1346.516
2024-01-12 14:00:00;NE;NORDESTE;SE;SUDESTE;2583.683
2024-01-12 14:00:00;SE;SUDESTE;S;SUL;924.135
2024-01-12 15:00:00;N;NORTE;NE;NORDESTE;-199.16
2024-01-12 15:00:00;N;NORTE;SE;SUDESTE;1374.325
2024-01-12 15:00:00;NE;NORDESTE;SE;SUDESTE;2573.15
2024-01-12 15:00:00;SE;SUDESTE;S;SUL;221.677
2024-01-12 16:00:00;N;NORTE;NE;NORDESTE;15.222
2024-01-12 16:00:00;N;NORTE;SE;SUDESTE;1195.713
2024-01-12 16:00:00;NE;NORDESTE;SE;SUDESTE;2184.402
2024-01-12 16:00:00;SE;SUDESTE;S;SUL;-263.73899999
2024-01-12 17:00:00;N;NORTE;NE;NORDESTE;780.831
2024-01-12 17:00:00;N;NORTE;SE;SUDESTE;775.556
2024-01-12 17:00:00;NE;NORDESTE;SE;SUDESTE;1677.282
2024-01-12 17:00:00;SE;SUDESTE;S;SUL;-1005.607
2024-01-12 18:00:00;N;NORTE;NE;NORDESTE;1849.057
2024-01-12 18:00:00;N;NORTE;SE;SUDESTE;741.7
2024-01-12 18:00:00;NE;NORDESTE;SE;SUDESTE;1402.544
2024-01-12 18:00:00;SE;SUDESTE;S;SUL;-1808.403
2024-01-12 19:00:00;N;NORTE;NE;NORDESTE;1646.32
2024-01-12 19:00:00;N;NORTE;SE;SUDESTE;1742.93
2024-01-12 19:00:00;NE;NORDESTE;SE;SUDESTE;1972.804
2024-01-12 19:00:00;SE;SUDESTE;S;SUL;-1461.195
2024-01-12 20:00:00;N;NORTE;NE;NORDESTE;1567.729
2024-01-12 20:00:00;N;NORTE;SE;SUDESTE;1985.317
2024-01-12 20:00:00;NE;NORDESTE;SE;SUDESTE;2047.998
2024-01-12 20:00:00;SE;SUDESTE;S;SUL;-1248.49499999
2024-01-12 21:00:00;N;NORTE;NE;NORDESTE;1581.14899999
2024-01-12 21:00:00;N;NORTE;SE;SUDESTE;1670.821
2024-01-12 21:00:00;NE;NORDESTE;SE;SUDESTE;2118.862
2024-01-12 21:00:00;SE;SUDESTE;S;SUL;-1512.074
2024-01-12 22:00:00;N;NORTE;NE;NORDESTE;1089.517
2024-01-12 22:00:00;N;NORTE;SE;SUDESTE;750.799
2024-01-12 22:00:00;NE;NORDESTE;SE;SUDESTE;1761.309
2024-01-12 22:00:00;SE;SUDESTE;S;SUL;-1896.544
2024-01-12 23:00:00;N;NORTE;NE;NORDESTE;1153.335
2024-01-12 23:00:00;N;NORTE;SE;SUDESTE;-18.797
2024-01-12 23:00:00;NE;NORDESTE;SE;SUDESTE;1303.323
2024-01-12 23:00:00;SE;SUDESTE;S;SUL;-2603.954
2024-01-13 00:00:00;N;NORTE;NE;NORDESTE;1117.453
2024-01-13 00:00:00;N;NORTE;SE;SUDESTE;-1111.79299999
2024-01-13 00:00:00;NE;NORDESTE;SE;SUDESTE;712.64
2024-01-13 00:00:00;SE;SUDESTE;S;SUL;-3046.007
2024-01-13 01:00:00;N;NORTE;NE;NORDESTE;1221.229
2024-01-13 01:00:00;N;NORTE;SE;SUDESTE;-1255.866
2024-01-13 01:00:00;NE;NORDESTE;SE;SUDESTE;347.562
2024-01-13 01:00:00;SE;SUDESTE;S;SUL;-3011.098
2024-01-13 02:00:00;N;NORTE;NE;NORDESTE;1178.503
2024-01-13 02:00:00;N;NORTE;SE;SUDESTE;-1440.901
2024-01-13 02:00:00;NE;NORDESTE;SE;SUDESTE;495.302
2024-01-13 02:00:00;SE;SUDESTE;S;SUL;-1902.473
2024-01-13 03:00:00;N;NORTE;NE;NORDESTE;1160.365
2024-01-13 03:00:00;N;NORTE;SE;SUDESTE;-1370.637
2024-01-13 03:00:00;NE;NORDESTE;SE;SUDESTE;560.434
2024-01-13 03:00:00;SE;SUDESTE;S;SUL;-1333.90799999
2024-01-13 04:00:00;N;NORTE;NE;NORDESTE;1364.2
2024-01-13 04:00:00;N;NORTE;SE;SUDESTE;-1395.67
2024-01-13 04:00:00;NE;NORDESTE;SE;SUDESTE;484.171
2024-01-13 04:00:00;SE;SUDESTE;S;SUL;-692.874
2024-01-13 05:00:00;N;NORTE;NE;NORDESTE;986.746
2024-01-13 05:00:00;N;NORTE;SE;SUDESTE;-1211.383
2024-01-13 05:00:00;NE;NORDESTE;SE;SUDESTE;773.99
2024-01-13 05:00:00;SE;SUDESTE;S;SUL;-202.885
2024-01-13 06:00:00;N;NORTE;NE;NORDESTE;46.479
2024-01-13 06:00:00;N;NORTE;SE;SUDESTE;-563.763
2024-01-13 06:00:00;NE;NORDESTE;SE;SUDESTE;1620.35999999
2024-01-13 06:00:00;SE;SUDESTE;S;SUL;-252.458
2024-01-13 07:00:00;N;NORTE;NE;NORDESTE;-347.616
2024-01-13 07:00:00;N;NORTE;SE;SUDESTE;100.221
2024-01-13 07:00:00;NE;NORDESTE;SE;SUDESTE;2350.583
2024-01-13 07:00:00;SE;SUDESTE;S;SUL;61.927
2024-01-13 08:00:00;N;NORTE;NE;NORDESTE;-1027.926
2024-01-13 08:00:00;N;NORTE;SE;SUDESTE;553.04499999
2024-01-13 08:00:00;NE;NORDESTE;SE;SUDESTE;2790.559
2024-01-13 08:00:00;SE;SUDESTE;S;SUL;-209.925
2024-01-13 09:00:00;N;NORTE;NE;NORDESTE;-1499.541
2024-01-13 09:00:00;N;NORTE;SE;SUDESTE;654.516
2024-01-13 09:00:00;NE;NORDESTE;SE;SUDESTE;2880.442
2024-01-13 09:00:00;SE;SUDESTE;S;SUL;-107.393
2024-01-13 10:00:00;N;NORTE;NE;NORDESTE;-1592.915
2024-01-13 10:00:00;N;NORTE;SE;SUDESTE;779.139
2024-01-13 10:00:00;NE;NORDESTE;SE;SUDESTE;2738.434
2024-01-13 10:00:00;SE;SUDESTE;S;SUL;-37.60799999
2024-01-13 11:00:00;N;NORTE;NE;NORDESTE;-1514.963
2024-01-13 11:00:00;N;NORTE;SE;SUDESTE;728.621
2024-01-13 11:00:00;NE;NORDESTE;SE;SUDESTE;2458.426
2024-01-13 11:00:00;SE;SUDESTE;S;SUL;256.699
2024-01-13 12:00:00;N;NORTE;NE;NORDESTE;-1415.52
2024-01-13 12:00:00;N;NORTE;SE;SUDESTE;710.978
2024-01-13 12:00:00;NE;NORDESTE;SE;SUDESTE;2307.879
2024-01-13 12:00:00;SE;SUDESTE;S;SUL;76.974
2024-01-13 13:00:00;N;NORTE;NE;NORDESTE;-1103.297
2024-01-13 13:00:00;N;NORTE;SE;SUDESTE;257.605
2024-01-13 13:00:00;NE;NORDESTE;SE;SUDESTE;1398.402
2024-01-13 13:00:00;SE;SUDESTE;S;SUL;-1844.753
2024-01-13 14:00:00;N;NORTE;NE;NORDESTE;-974.395
2024-01-13 14:00:00;N;NORTE;SE;SUDESTE;-50.051
2024-01-13 14:00:00;NE;NORDESTE;SE;SUDESTE;888.697
2024-01-13 14:00:00;SE;SUDESTE;S;SUL;-2805.397
2024-01-13 15:00:00;N;NORTE;NE;NORDESTE;-735.972
2024-01-13 15:00:00;N;NORTE;SE;SUDESTE;-220.404
2024-01-13 15:00:00;NE;NORDESTE;SE;SUDESTE;726.652
2024-01-13 15:00:00;SE;SUDESTE;S;SUL;-3372.901
2024-01-13 16:00:00;N;NORTE;NE;NORDESTE;-275.844
2024-01-13 16:00:00;N;NORTE;SE;SUDESTE;182.189
2024-01-13 16:00:00;NE;NORDESTE;SE;SUDESTE;1125.065
2024-01-13 16:00:00;SE;SUDESTE;S;SUL;-3822.312
2024-01-13 17:00:00;N;NORTE;NE;NORDESTE;781.399
2024-01-13 17:00:00;N;NORTE;SE;SUDESTE;443.673
2024-01-13 17:00:00;NE;NORDESTE;SE;SUDESTE;1307.005
2024-01-13 17:00:00;SE;SUDESTE;S;SUL;-3451.361
2024-01-13 18:00:00;N;NORTE;NE;NORDESTE;1419.66799999
2024-01-13 18:00:00;N;NORTE;SE;SUDESTE;1132.074
2024-01-13 18:00:00;NE;NORDESTE;SE;SUDESTE;1302.76399999
2024-01-13 18:00:00;SE;SUDESTE;S;SUL;-3009.444
2024-01-13 19:00:00;N;NORTE;NE;NORDESTE;1332.057
2024-01-13 19:00:00;N;NORTE;SE;SUDESTE;1534.448
2024-01-13 19:00:00;NE;NORDESTE;SE;SUDESTE;1954.824
2024-01-13 19:00:00;SE;SUDESTE;S;SUL;-2078.30499999
2024-01-13 20:00:00;N;NORTE;NE;NORDESTE;1243.445
2024-01-13 20:00:00;N;NORTE;SE;SUDESTE;1518.836
2024-01-13 20:00:00;NE;NORDESTE;SE;SUDESTE;2081.96799999
2024-01-13 20:00:00;SE;SUDESTE;S;SUL;-1627.637
2024-01-13 21:00:00;N;NORTE;NE;NORDESTE;650.547
2024-01-13 21:00:00;N;NORTE;SE;SUDESTE;650.451
2024-01-13 21:00:00;NE;NORDESTE;SE;SUDESTE;1275.316
2024-01-13 21:00:00;SE;SUDESTE;S;SUL;-2323.44099999
2024-01-13 22:00:00;N;NORTE;NE;NORDESTE;752.627
2024-01-13 22:00:00;N;NORTE;SE;SUDESTE;-226.554
2024-01-13 22:00:00;NE;NORDESTE;SE;SUDESTE;1098.151
2024-01-13 22:00:00;SE;SUDESTE;S;SUL;-3056.603
2024-01-13 23:00:00;N;NORTE;NE;NORDESTE;908.914
2024-01-13 23:00:00;N;NORTE;SE;SUDESTE;-602.469
2024-01-13 23:00:00;NE;NORDESTE;SE;SUDESTE;293.25099999
2024-01-13 23:00:00;SE;SUDESTE;S;SUL;-3585.761
2024-01-14 00:00:00;N;NORTE;NE;NORDESTE;873.989
2024-01-14 00:00:00;N;NORTE;SE;SUDESTE;-498.334
2024-01-14 00:00:00;NE;NORDESTE;SE;SUDESTE;-139.15
2024-01-14 00:00:00;SE;SUDESTE;S;SUL;-3463.74899999
2024-01-14 01:00:00;N;NORTE;NE;NORDESTE;1115.31099999
2024-01-14 01:00:00;N;NORTE;SE;SUDESTE;-924.571
2024-01-14 01:00:00;NE;NORDESTE;SE;SUDESTE;-105.333
2024-01-14 01:00:00;SE;SUDESTE;S;SUL;-2968.286
2024-01-14 02:00:00;N;NORTE;NE;NORDESTE;1207.69699999
2024-01-14 02:00:00;N;NORTE;SE;SUDESTE;-1247.77299999
2024-01-14 02:00:00;NE;NORDESTE;SE;SUDESTE;28.507
2024-01-14 02:00:00;SE;SUDESTE;S;SUL;-1908.582
2024-01-14 03:00:00;N;NORTE;NE;NORDESTE;1056.77
2024-01-14 03:00:00;N;NORTE;SE;SUDESTE;-1003.641
2024-01-14 03:00:00;NE;NORDESTE;SE;SUDESTE;332.015
2024-01-14 03:00:00;SE;SUDESTE;S;SUL;-1422.988
2024-01-14 04:00:00;N;NORTE;NE;NORDESTE;956.824
2024-01-14 04:00:00;N;NORTE;SE;SUDESTE;-752.719
2024-01-14 04:00:00;NE;NORDESTE;SE;SUDESTE;229.128
2024-01-14 04:00:00;SE;SUDESTE;S;SUL;-1159.531
2024-01-14 05:00:00;N;NORTE;NE;NORDESTE;702.421
2024-01-14 05:00:00;N;NORTE;SE;SUDESTE;-333.183
2024-01-14 05:00:00;NE;NORDESTE;SE;SUDESTE;747.643
2024-01-14 05:00:00;SE;SUDESTE;S;SUL;-687.688
2024-01-14 06:00:00;N;NORTE;NE;NORDESTE;-144.993
2024-01-14 06:00:00;N;NORTE;SE;SUDESTE;517.62199999
2024-01-14 06:00:00;NE;NORDESTE;SE;SUDESTE;1948.364
2024-01-14 06:00:00;SE;SUDESTE;S;SUL;150.56899999
2024-01-14 07:00:00;N;NORTE;NE;NORDESTE;-1268.551
2024-01-14 07:00:00;N;NORTE;SE;SUDESTE;1038.839
2024-01-14 07:00:00;NE;NORDESTE;SE;SUDESTE;2963.212
2024-01-14 07:00:00;SE;SUDESTE;S;SUL;1364.386
2024-01-14 08:00:00;N;NORTE;NE;NORDESTE;-2633.953
2024-01-14 08:00:00;N;NORTE;SE;SUDESTE;1486.339
2024-01-14 08:00:00;NE;NORDESTE;SE;SUDESTE;3861.422
2024-01-14 08:00:00;SE;SUDESTE;S;SUL;2877.559
2024-01-14 09:00:00;N;NORTE;NE;NORDESTE;-2490.82499999
2024-01-14 09:00:00;N;NORTE;SE;SUDESTE;1661.661
2024-01-14 09:00:00;NE;NORDESTE;SE;SUDESTE;3247.09
2024-01-14 09:00:00;SE;SUDESTE;S;SUL;3315.128
2024-01-14 10:00:00;N;NORTE;NE;NORDESTE;-2171.446
2024-01-14 10:00:00;N;NORTE;SE;SUDESTE;1577.69
2024-01-14 10:00:00;NE;NORDESTE;SE;SUDESTE;2602.832
2024-01-14 10:00:00;SE;SUDESTE;S;SUL;3494.533
2024-01-14 11:00:00;N;NORTE;NE;NORDESTE;-1946.566
2024-01-14 11:00:00;N;NORTE;SE;SUDESTE;1619.39899999
2024-01-14 11:00:00;NE;NORDESTE;SE;SUDESTE;2418.30699999
2024-01-14 11:00:00;SE;SUDESTE;S;SUL;3526.57
2024-01-14 12:00:00;N;NORTE;NE;NORDESTE;-2035.286
2024-01-14 12:00:00;N;NORTE;SE;SUDESTE;1689.675
2024-01-14 12:00:00;NE;NORDESTE;SE;SUDESTE;2698.387
2024-01-14 12:00:00;SE;SUDESTE;S;SUL;3331.71999999
2024-01-14 13:00:00;N;NORTE;NE;NORDESTE;-2249.079
2024-01-14 13:00:00;N;NORTE;SE;SUDESTE;1739.156
2024-01-14 13:00:00;NE;NORDESTE;SE;SUDESTE;2914.486
2024-01-14 13:00:00;SE;SUDESTE;S;SUL;3453.828
2024-01-14 14:00:00;N;NORTE;NE;NORDESTE;-2329.605
2024-01-14 14:00:00;N;NORTE;SE;SUDESTE;1640.893
2024-01-14 14:00:00;NE;NORDESTE;SE;SUDESTE;2763.259
2024-01-14 14:00:00;SE;SUDESTE;S;SUL;2449.65299999
2024-01-14 15:00:00;N;NORTE;NE;NORDESTE;-2298.371
2024-01-14 15:00:00;N;NORTE;SE;SUDESTE;1880.756
2024-01-14 15:00:00;NE;NORDESTE;SE;SUDESTE;2997.154
2024-01-14 15:00:00;SE;SUDESTE;S;SUL;1988.782
2024-01-14 16:00:00;N;NORTE;NE;NORDESTE;-1884.694
2024-01-14 16:00:00;N;NORTE;SE;SUDESTE;2030.773
2024-01-14 16:00:00;NE;NORDESTE;SE;SUDESTE;2885.75
2024-01-14 16:00:00;SE;SUDESTE;S;SUL;2571.677
2024-01-14 17:00:00;N;NORTE;NE;NORDESTE;-912.377
2024-01-14 17:00:00;N;NORTE;SE;SUDESTE;2144.436
2024-01-14 17:00:00;NE;NORDESTE;SE;SUDESTE;2570.179
2024-01-14 17:00:00;SE;SUDESTE;S;SUL;2070.501
2024-01-14 18:00:00;N;NORTE;NE;NORDESTE;-129.568
2024-01-14 18:00:00;N;NORTE;SE;SUDESTE;2088.215
2024-01-14 18:00:00;NE;NORDESTE;SE;SUDESTE;2062.975
2024-01-14 18:00:00;SE;SUDESTE;S;SUL;1083.478
2024-01-14 19:00:00;N;NORTE;NE;NORDESTE;-451.487
2024-01-14 19:00:00;N;NORTE;SE;SUDESTE;2337.8
2024-01-14 19:00:00;NE;NORDESTE;SE;SUDESTE;2866.922
2024-01-14 19:00:00;SE;SUDESTE;S;SUL;684.249
2024-01-14 20:00:00;N;NORTE;NE;NORDESTE;-699.006
2024-01-14 20:00:00;N;NORTE;SE;SUDESTE;3026.974
2024-01-14 20:00:00;NE;NORDESTE;SE;SUDESTE;3593.702
2024-01-14 20:00:00;SE;SUDESTE;S;SUL;1313.708
2024-01-14 21:00:00;N;NORTE;NE;NORDESTE;-859.785
2024-01-14 21:00:00;N;NORTE;SE;SUDESTE;2993.135
2024-01-14 21:00:00;NE;NORDESTE;SE;SUDESTE;3471.733
2024-01-14 21:00:00;SE;SUDESTE;S;SUL;1774.17
2024-01-14 22:00:00;N;NORTE;NE;NORDESTE;-1228.58999999
2024-01-14 22:00:00;N;NORTE;SE;SUDESTE;2070.155
2024-01-14 22:00:00;NE;NORDESTE;SE;SUDESTE;3322.113
2024-01-14 22:00:00;SE;SUDESTE;S;SUL;1815.213
2024-01-14 23:00:00;N;NORTE;NE;NORDESTE;-1068.08099999
2024-01-14 23:00:00;N;NORTE;SE;SUDESTE;1511.559
2024-01-14 23:00:00;NE;NORDESTE;SE;SUDESTE;3087.338
2024-01-14 23:00:00;SE;SUDESTE;S;SUL;1885.273
2024-01-15 00:00:00;N;NORTE;NE;NORDESTE;-602.625
2024-01-15 00:00:00;N;NORTE;SE;SUDESTE;250.829
2024-01-15 00:00:00;NE;NORDESTE;SE;SUDESTE;2151.286
2024-01-15 00:00:00;SE;SUDESTE;S;SUL;881.421
2024-01-15 01:00:00;N;NORTE;NE;NORDESTE;-82.895
2024-01-15 01:00:00;N;NORTE;SE;SUDESTE;-606.541
2024-01-15 01:00:00;NE;NORDESTE;SE;SUDESTE;1953.276
2024-01-15 01:00:00;SE;SUDESTE;S;SUL;941.796
2024-01-15 02:00:00;N;NORTE;NE;NORDESTE;268.308
2024-01-15 02:00:00;N;NORTE;SE;SUDESTE;-893.695
2024-01-15 02:00:00;NE;NORDESTE;SE;SUDESTE;1155.443
2024-01-15 02:00:00;SE;SUDESTE;S;SUL;1018.605
2024-01-15 03:00:00;N;NORTE;NE;NORDESTE;409.587
2024-01-15 03:00:00;N;NORTE;SE;SUDESTE;-919.202
2024-01-15 03:00:00;NE;NORDESTE;SE;SUDESTE;672.45899999
2024-01-15 03:00:00;SE;SUDESTE;S;SUL;1151.286
2024-01-15 04:00:00;N;NORTE;NE;NORDESTE;282.74
2024-01-15 04:00:00;N;NORTE;SE;SUDESTE;-802.953
2024-01-15 04:00:00;NE;NORDESTE;SE;SUDESTE;843.872
2024-01-15 04:00:00;SE;SUDESTE;S;SUL;1285.48399999
2024-01-15 05:00:00;N;NORTE;NE;NORDESTE;-112.432
2024-01-15 05:00:00;N;NORTE;SE;SUDESTE;-368.149
2024-01-15 05:00:00;NE;NORDESTE;SE;SUDESTE;1679.671
2024-01-15 05:00:00;SE;SUDESTE;S;SUL;1912.016
2024-01-15 06:00:00;N;NORTE;NE;NORDESTE;-633.777
2024-01-15 06:00:00;N;NORTE;SE;SUDESTE;493.68
2024-01-15 06:00:00;NE;NORDESTE;SE;SUDESTE;2872.734
2024-01-15 06:00:00;SE;SUDESTE;S;SUL;2749.176
2024-01-15 07:00:00;N;NORTE;NE;NORDESTE;-1446.07199999
2024-01-15 07:00:00;N;NORTE;SE;SUDESTE;1662.857
2024-01-15 07:00:00;NE;NORDESTE;SE;SUDESTE;3648.455
2024-01-15 07:00:00;SE;SUDESTE;S;SUL;3728.068
2024-01-15 08:00:00;N;NORTE;NE;NORDESTE;-2105.065
2024-01-15 08:00:00;N;NORTE;SE;SUDESTE;2365.93199999
2024-01-15 08:00:00;NE;NORDESTE;SE;SUDESTE;3495.358
2024-01-15 08:00:00;SE;SUDESTE;S;SUL;3496.198
2024-01-15 09:00:00;N;NORTE;NE;NORDESTE;-2285.947
2024-01-15 09:00:00;N;NORTE;SE;SUDESTE;2575.635
2024-01-15 09:00:00;NE;NORDESTE;SE;SUDESTE;3225.969
2024-01-15 09:00:00;SE;SUDESTE;S;SUL;3167.488
2024-01-15 10:00:00;N;NORTE;NE;NORDESTE;-2031.423
2024-01-15 10:00:00;N;NORTE;SE;SUDESTE;2515.39399999
2024-01-15 10:00:00;NE;NORDESTE;SE;SUDESTE;2848.159
2024-01-15 10:00:00;SE;SUDESTE;S;SUL;3005.51
2024-01-15 11:00:00;N;NORTE;NE;NORDESTE;-1732.78299999
2024-01-15 11:00:00;N;NORTE;SE;SUDESTE;2311.369
2024-01-15 11:00:00;NE;NORDESTE;SE;SUDESTE;2323.90099999
2024-01-15 11:00:00;SE;SUDESTE;S;SUL;3143.545
2024-01-15 12:00:00;N;NORTE;NE;NORDESTE;-1745.544
2024-01-15 12:00:00;N;NORTE;SE;SUDESTE;2300.193
2024-01-15 12:00:00;NE;NORDESTE;SE;SUDESTE;2259.917
2024-01-15 12:00:00;SE;SUDESTE;S;SUL;2586.096
2024-01-15 13:00:00;N;NORTE;NE;NORDESTE;-1621.036
2024-01-15 13:00:00;N;NORTE;SE;SUDESTE;2243.77599999
2024-01-15 13:00:00;NE;NORDESTE;SE;SUDESTE;2222.145
2024-01-15 13:00:00;SE;SUDESTE;S;SUL;1943.169
2024-01-15 14:00:00;N;NORTE;NE;NORDESTE;-1527.378
2024-01-15 14:00:00;N;NORTE;SE;SUDESTE;2018.607
2024-01-15 14:00:00;NE;NORDESTE;SE;SUDESTE;2066.703
2024-01-15 14:00:00;SE;SUDESTE;S;SUL;1698.129
2024-01-15 15:00:00;N;NORTE;NE;NORDESTE;-1890.907
2024-01-15 15:00:00;N;NORTE;SE;SUDESTE;1590.053
2024-01-15 15:00:00;NE;NORDESTE;SE;SUDESTE;2277.899
2024-01-15 15:00:00;SE;SUDESTE;S;SUL;1787.67
2024-01-15 16:00:00;N;NORTE;NE;NORDESTE;-1106.29299999
2024-01-15 16:00:00;N;NORTE;SE;SUDESTE;2128.766
2024-01-15 16:00:00;NE;NORDESTE;SE;SUDESTE;2630.63
2024-01-15 16:00:00;SE;SUDESTE;S;SUL;1795.647
2024-01-15 17:00:00;N;NORTE;NE;NORDESTE;-378.4
2024-01-15 17:00:00;N;NORTE;SE;SUDESTE;2124.966
2024-01-15 17:00:00;NE;NORDESTE;SE;SUDESTE;2439.583
2024-01-15 17:00:00;SE;SUDESTE;S;SUL;1465.058
2024-01-15 18:00:00;N;NORTE;NE;NORDESTE;-24.351
2024-01-15 18:00:00;N;NORTE;SE;SUDESTE;1965.874
2024-01-15 18:00:00;NE;NORDESTE;SE;SUDESTE;2953.419
2024-01-15 18:00:00;SE;SUDESTE;S;SUL;646.888
2024-01-15 19:00:00;N;NORTE;NE;NORDESTE;-36.676
2024-01-15 19:00:00;N;NORTE;SE;SUDESTE;2646.925
2024-01-15 19:00:00;NE;NORDESTE;SE;SUDESTE;3382.244
2024-01-15 19:00:00;SE;SUDESTE;S;SUL;1235.486
2024-01-15 20:00:00;N;NORTE;NE;NORDESTE;-330.7
2024-01-15 20:00:00;N;NORTE;SE;SUDESTE;3215.755
2024-01-15 20:00:00;NE;NORDESTE;SE;SUDESTE;3481.56599999
2024-01-15 20:00:00;SE;SUDESTE;S;SUL;1718.776
2024-01-15 21:00:00;N;NORTE;NE;NORDESTE;-390.499
2024-01-15 21:00:00;N;NORTE;SE;SUDESTE;3247.599
2024-01-15 21:00:00;NE;NORDESTE;SE;SUDESTE;3532.829
2024-01-15 21:00:00;SE;SUDESTE;S;SUL;2079.838
2024-01-15 22:00:00;N;NORTE;NE;NORDESTE;-446.48
2024-01-15 22:00:00;N;NORTE;SE;SUDESTE;2767.895
2024-01-15 22:00:00;NE;NORDESTE;SE;SUDESTE;2871.42
2024-01-15 22:00:00;SE;SUDESTE;S;SUL;1445.698
2024-01-15 23:00:00;N;NORTE;NE;NORDESTE;-495.286
2024-01-15 23:00:00;N;NORTE;SE;SUDESTE;1015.241
2024-01-15 23:00:00;NE;NORDESTE;SE;SUDESTE;2676.485
2024-01-15 23:00:00;SE;SUDESTE;S;SUL;433.44
2024-01-16 00:00:00;N;NORTE;NE;NORDESTE;-126.122
2024-01-16 00:00:00;N;NORTE;SE;SUDESTE;-422.723
2024-01-16 00:00:00;NE;NORDESTE;SE;SUDESTE;1766.148
2024-01-16 00:00:00;SE;SUDESTE;S;SUL;-1229.507
2024-01-16 01:00:00;N;NORTE;NE;NORDESTE;-190.7
2024-01-16 01:00:00;N;NORTE;SE;SUDESTE;-782.67
2024-01-16 01:00:00;NE;NORDESTE;SE;SUDESTE;1518.911
2024-01-16 01:00:00;SE;SUDESTE;S;SUL;-1635.858
2024-01-16 02:00:00;N;NORTE;NE;NORDESTE;-867.268
2024-01-16 02:00:00;N;NORTE;SE;SUDESTE;-249.384
2024-01-16 02:00:00;NE;NORDESTE;SE;SUDESTE;2479.84
2024-01-16 02:00:00;SE;SUDESTE;S;SUL;-1141.182
2024-01-16 03:00:00;N;NORTE;NE;NORDESTE;-1180.384
2024-01-16 03:00:00;N;NORTE;SE;SUDESTE;175.675
2024-01-16 03:00:00;NE;NORDESTE;SE;SUDESTE;3067.477
2024-01-16 03:00:00;SE;SUDESTE;S;SUL;-169.38999999
2024-01-16 04:00:00;N;NORTE;NE;NORDESTE;-1379.496
2024-01-16 04:00:00;N;NORTE;SE;SUDESTE;421.424
2024-01-16 04:00:00;NE;NORDESTE;SE;SUDESTE;3326.767
2024-01-16 04:00:00;SE;SUDESTE;S;SUL;-156.475
2024-01-16 05:00:00;N;NORTE;NE;NORDESTE;-1567.642
2024-01-16 05:00:00;N;NORTE;SE;SUDESTE;788.056
2024-01-16 05:00:00;NE;NORDESTE;SE;SUDESTE;3721.27
2024-01-16 05:00:00;SE;SUDESTE;S;SUL;164.776
2024-01-16 06:00:00;N;NORTE;NE;NORDESTE;-2373.291
2024-01-16 06:00:00;N;NORTE;SE;SUDESTE;1449.102
2024-01-16 06:00:00;NE;NORDESTE;SE;SUDESTE;4221.41
2024-01-16 06:00:00;SE;SUDESTE;S;SUL;1192.891
2024-01-16 07:00:00;N;NORTE;NE;NORDESTE;-3749.367
2024-01-16 07:00:00;N;NORTE;SE;SUDESTE;2369.608
2024-01-16 07:00:00;NE;NORDESTE;SE;SUDESTE;5342.416
2024-01-16 07:00:00;SE;SUDESTE;S;SUL;2993.123
2024-01-16 08:00:00;N;NORTE;NE;NORDESTE;-4119.54299999
2024-01-16 08:00:00;N;NORTE;SE;SUDESTE;2649.808
